GAME_ID,GAME_DATE,SEASON,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_PTS,HOME_WL,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_PTS,AWAY_WL,HOME_TEAM_WINS,home_last10_win_pct,away_last10_win_pct,last10_win_pct_diff,home_last10_opponent_avg_win_pct,away_last10_opponent_avg_win_pct,last10_opponent_avg_win_pct_diff,home_last10_adjusted,away_last10_adjusted,last10_adjusted_diff,home_last10_home_win_pct,away_last10_away_win_pct,home_away_form_diff
22300293,2023-12-11,2023-24,1610612765,Detroit Pistons,123,L,1610612754,Indiana Pacers,131,W,0,0.0,0.5,-0.5,0.53,0.52,0.010000000000000009,0.030000000000000027,0.52,-0.49,0.0,0.5,-0.5
22300294,2023-12-11,2023-24,1610612753,Orlando Magic,104,W,1610612739,Cleveland Cavaliers,94,L,1,0.8,0.7,0.10000000000000009,0.42000000000000004,0.55,-0.13,0.7200000000000001,0.75,-0.029999999999999916,0.8,0.7,0.10000000000000009
22300295,2023-12-11,2023-24,1610612755,Philadelphia 76ers,146,W,1610612764,Washington Wizards,101,L,1,0.6,0.1,0.5,0.5900000000000001,0.55,0.040000000000000036,0.6900000000000001,0.15000000000000005,0.54,0.7,0.2,0.49999999999999994
22300296,2023-12-11,2023-24,1610612737,Atlanta Hawks,122,L,1610612743,Denver Nuggets,129,W,0,0.3,0.5,-0.2,0.51,0.48,0.030000000000000027,0.31,0.48,-0.16999999999999998,0.4,0.3,0.10000000000000003
22300297,2023-12-11,2023-24,1610612752,New York Knicks,136,W,1610612761,Toronto Raptors,130,L,1,0.6,0.4,0.19999999999999996,0.52,0.49000000000000005,0.02999999999999997,0.62,0.39000000000000007,0.22999999999999993,0.6,0.3,0.3
22300298,2023-12-11,2023-24,1610612745,Houston Rockets,93,W,1610612759,San Antonio Spurs,82,L,1,0.4,0.0,0.4,0.5,0.44000000000000006,0.05999999999999994,0.4,-0.05999999999999994,0.45999999999999996,0.9,0.2,0.7
22300299,2023-12-11,2023-24,1610612763,Memphis Grizzlies,113,L,1610612742,Dallas Mavericks,120,W,0,0.4,0.5,-0.09999999999999998,0.55,0.48,0.07000000000000006,0.45000000000000007,0.48,-0.029999999999999916,0.1,0.6,-0.5
22300300,2023-12-11,2023-24,1610612749,Milwaukee Bucks,133,W,1610612741,Chicago Bulls,129,L,1,0.7,0.5,0.19999999999999996,0.43,0.5599999999999999,-0.12999999999999995,0.6299999999999999,0.5599999999999999,0.06999999999999995,0.9,0.2,0.7
22300301,2023-12-11,2023-24,1610612740,New Orleans Pelicans,121,W,1610612750,Minnesota Timberwolves,107,L,1,0.6,0.9,-0.30000000000000004,0.43999999999999995,0.47000000000000003,-0.030000000000000082,0.5399999999999999,0.8700000000000001,-0.3300000000000002,0.7,0.7,0.0
22300302,2023-12-11,2023-24,1610612760,Oklahoma City Thunder,134,W,1610612762,Utah Jazz,120,L,1,0.7,0.3,0.39999999999999997,0.49000000000000005,0.48,0.010000000000000064,0.69,0.27999999999999997,0.41,0.7,0.1,0.6
22300303,2023-12-11,2023-24,1610612758,Sacramento Kings,131,W,1610612751,Brooklyn Nets,118,L,1,0.6,0.6,0.0,0.52,0.52,0.0,0.62,0.62,0.0,0.7,0.5,0.19999999999999996
22300304,2023-12-11,2023-24,1610612746,LA Clippers,132,W,1610612757,Portland Trail Blazers,127,L,1,0.7,0.3,0.39999999999999997,0.39,0.51,-0.12,0.59,0.31,0.27999999999999997,0.7,0.3,0.39999999999999997
22300305,2023-12-12,2023-24,1610612738,Boston Celtics,120,W,1610612739,Cleveland Cavaliers,113,L,1,0.7,0.6,0.09999999999999998,0.48,0.56,-0.08000000000000007,0.6799999999999999,0.66,0.019999999999999907,1.0,0.6,0.4
22300306,2023-12-12,2023-24,1610612742,Dallas Mavericks,127,W,1610612747,Los Angeles Lakers,125,L,1,0.5,0.7,-0.19999999999999996,0.5,0.52,-0.020000000000000018,0.5,0.72,-0.21999999999999997,0.6,0.4,0.19999999999999996
22300307,2023-12-12,2023-24,1610612741,Chicago Bulls,106,L,1610612743,Denver Nuggets,114,W,0,0.4,0.5,-0.09999999999999998,0.5599999999999999,0.51,0.04999999999999993,0.45999999999999996,0.51,-0.050000000000000044,0.6,0.4,0.19999999999999996
22300308,2023-12-12,2023-24,1610612756,Phoenix Suns,119,W,1610612744,Golden State Warriors,116,L,1,0.6,0.4,0.19999999999999996,0.44000000000000006,0.51,-0.06999999999999995,0.54,0.41000000000000003,0.13,0.4,0.4,0.0
22300309,2023-12-12,2023-24,1610612746,LA Clippers,119,W,1610612758,Sacramento Kings,99,L,1,0.7,0.6,0.09999999999999998,0.4,0.55,-0.15000000000000002,0.6,0.65,-0.050000000000000044,0.7,0.5,0.19999999999999996
22300310,2023-12-13,2023-24,1610612765,Detroit Pistons,111,L,1610612755,Philadelphia 76ers,129,W,0,0.0,0.6,-0.6,0.54,0.54,0.0,0.040000000000000036,0.64,-0.6,0.0,0.6,-0.6
22300311,2023-12-13,2023-24,1610612764,Washington Wizards,122,L,1610612740,New Orleans Pelicans,142,W,0,0.1,0.6,-0.5,0.55,0.45999999999999996,0.09000000000000008,0.15000000000000005,0.5599999999999999,-0.4099999999999999,0.2,0.3,-0.09999999999999998
22300312,2023-12-13,2023-24,1610612748,Miami Heat,115,W,1610612766,Charlotte Hornets,104,L,1,0.5,0.4,0.09999999999999998,0.53,0.54,-0.010000000000000009,0.53,0.44000000000000006,0.08999999999999997,0.5,0.3,0.2
22300313,2023-12-13,2023-24,1610612761,Toronto Raptors,135,W,1610612737,Atlanta Hawks,128,L,1,0.3,0.3,0.0,0.55,0.48,0.07000000000000006,0.35000000000000003,0.27999999999999997,0.07000000000000006,0.5,0.5,0.0
22300314,2023-12-13,2023-24,1610612745,Houston Rockets,117,W,1610612763,Memphis Grizzlies,104,L,1,0.5,0.3,0.2,0.47000000000000003,0.58,-0.10999999999999993,0.47000000000000003,0.37999999999999995,0.09000000000000008,1.0,0.5,0.5
22300315,2023-12-13,2023-24,1610612749,Milwaukee Bucks,140,W,1610612754,Indiana Pacers,126,L,1,0.7,0.6,0.09999999999999998,0.41,0.47000000000000003,-0.06000000000000005,0.6099999999999999,0.5700000000000001,0.039999999999999813,0.9,0.6,0.30000000000000004
22300316,2023-12-13,2023-24,1610612759,San Antonio Spurs,119,L,1610612747,Los Angeles Lakers,122,W,0,0.0,0.6,-0.6,0.42000000000000004,0.54,-0.12,-0.07999999999999996,0.64,-0.72,0.1,0.4,-0.30000000000000004
22300317,2023-12-13,2023-24,1610612756,Phoenix Suns,112,L,1610612751,Brooklyn Nets,116,W,0,0.6,0.6,0.0,0.45,0.52,-0.07,0.55,0.62,-0.06999999999999995,0.5,0.5,0.0
22300318,2023-12-13,2023-24,1610612762,Utah Jazz,117,W,1610612752,New York Knicks,113,L,1,0.3,0.6,-0.3,0.5,0.54,-0.040000000000000036,0.3,0.64,-0.34,0.6,0.5,0.09999999999999998
22300319,2023-12-14,2023-24,1610612738,Boston Celtics,116,W,1610612739,Cleveland Cavaliers,107,L,1,0.7,0.5,0.19999999999999996,0.5,0.55,-0.050000000000000044,0.7,0.55,0.1499999999999999,1.0,0.5,0.5
22300320,2023-12-14,2023-24,1610612748,Miami Heat,116,L,1610612741,Chicago Bulls,124,W,0,0.5,0.4,0.09999999999999998,0.54,0.54,0.0,0.54,0.44000000000000006,0.09999999999999998,0.6,0.2,0.39999999999999997
22300321,2023-12-14,2023-24,1610612742,Dallas Mavericks,101,L,1610612750,Minnesota Timberwolves,119,W,0,0.6,0.8,-0.20000000000000007,0.5,0.49000000000000005,0.009999999999999953,0.6,0.79,-0.19000000000000006,0.6,0.7,-0.09999999999999998
22300322,2023-12-14,2023-24,1610612743,Denver Nuggets,124,W,1610612751,Brooklyn Nets,101,L,1,0.6,0.7,-0.09999999999999998,0.48,0.5,-0.020000000000000018,0.58,0.7,-0.12,0.9,0.5,0.4
22300323,2023-12-14,2023-24,1610612757,Portland Trail Blazers,114,L,1610612762,Utah Jazz,122,W,0,0.3,0.4,-0.10000000000000003,0.53,0.5,0.030000000000000027,0.33,0.4,-0.07,0.2,0.1,0.1
22300324,2023-12-14,2023-24,1610612758,Sacramento Kings,128,W,1610612760,Oklahoma City Thunder,123,L,1,0.5,0.7,-0.19999999999999996,0.5599999999999999,0.47000000000000003,0.08999999999999991,0.5599999999999999,0.6699999999999999,-0.10999999999999999,0.7,0.7,0.0
22300325,2023-12-14,2023-24,1610612746,LA Clippers,121,W,1610612744,Golden State Warriors,113,L,1,0.7,0.4,0.29999999999999993,0.45,0.51,-0.06,0.6499999999999999,0.41000000000000003,0.23999999999999988,0.7,0.3,0.39999999999999997
22300326,2023-12-15,2023-24,1610612766,Charlotte Hornets,107,L,1610612740,New Orleans Pelicans,112,W,0,0.4,0.6,-0.19999999999999996,0.53,0.41,0.12000000000000005,0.43000000000000005,0.51,-0.07999999999999996,0.3,0.3,0.0
22300327,2023-12-15,2023-24,1610612755,Philadelphia 76ers,124,W,1610612765,Detroit Pistons,92,L,1,0.6,0.0,0.6,0.48,0.5599999999999999,-0.07999999999999996,0.58,0.05999999999999994,0.52,0.7,0.1,0.6
22300328,2023-12-15,2023-24,1610612764,Washington Wizards,137,W,1610612754,Indiana Pacers,123,L,1,0.1,0.5,-0.4,0.54,0.48,0.06000000000000005,0.14000000000000004,0.48,-0.33999999999999997,0.2,0.5,-0.3
22300329,2023-12-15,2023-24,1610612738,Boston Celtics,128,W,1610612753,Orlando Magic,111,L,1,0.7,0.8,-0.10000000000000009,0.52,0.43,0.09000000000000002,0.72,0.73,-0.010000000000000009,1.0,0.5,0.5
22300330,2023-12-15,2023-24,1610612761,Toronto Raptors,104,L,1610612737,Atlanta Hawks,125,W,0,0.4,0.3,0.10000000000000003,0.52,0.45999999999999996,0.06000000000000005,0.42000000000000004,0.25999999999999995,0.1600000000000001,0.6,0.4,0.19999999999999996
22300331,2023-12-15,2023-24,1610612759,San Antonio Spurs,129,W,1610612747,Los Angeles Lakers,115,L,1,0.0,0.7,-0.7,0.45999999999999996,0.49000000000000005,-0.030000000000000082,-0.040000000000000036,0.69,-0.73,0.0,0.5,-0.5
22300332,2023-12-15,2023-24,1610612763,Memphis Grizzlies,96,L,1610612745,Houston Rockets,103,W,0,0.3,0.6,-0.3,0.55,0.44000000000000006,0.10999999999999999,0.35000000000000003,0.54,-0.19,0.1,0.1,0.0
22300333,2023-12-15,2023-24,1610612756,Phoenix Suns,122,L,1610612752,New York Knicks,139,W,0,0.5,0.5,0.0,0.48,0.55,-0.07000000000000006,0.48,0.55,-0.07000000000000006,0.5,0.4,0.09999999999999998
22300334,2023-12-16,2023-24,1610612749,Milwaukee Bucks,146,W,1610612765,Detroit Pistons,114,L,1,0.7,0.0,0.7,0.45999999999999996,0.5599999999999999,-0.09999999999999998,0.6599999999999999,0.05999999999999994,0.6,0.9,0.0,0.9
22300335,2023-12-16,2023-24,1610612766,Charlotte Hornets,82,L,1610612755,Philadelphia 76ers,135,W,0,0.3,0.7,-0.39999999999999997,0.51,0.42000000000000004,0.08999999999999997,0.31,0.62,-0.31,0.3,0.7,-0.39999999999999997
22300336,2023-12-16,2023-24,1610612739,Cleveland Cavaliers,127,W,1610612737,Atlanta Hawks,119,L,1,0.5,0.3,0.2,0.54,0.45,0.09000000000000002,0.54,0.25,0.29000000000000004,0.6,0.5,0.09999999999999998
22300337,2023-12-16,2023-24,1610612748,Miami Heat,118,W,1610612741,Chicago Bulls,116,L,1,0.4,0.5,-0.09999999999999998,0.51,0.52,-0.010000000000000009,0.41000000000000003,0.52,-0.10999999999999999,0.5,0.2,0.3
22300338,2023-12-16,2023-24,1610612750,Minnesota Timberwolves,127,W,1610612754,Indiana Pacers,109,L,1,0.8,0.5,0.30000000000000004,0.48,0.44000000000000006,0.039999999999999925,0.78,0.44000000000000006,0.33999999999999997,0.9,0.5,0.4
22300339,2023-12-16,2023-24,1610612744,Golden State Warriors,124,W,1610612751,Brooklyn Nets,120,L,1,0.4,0.7,-0.29999999999999993,0.52,0.51,0.010000000000000009,0.42000000000000004,0.71,-0.2899999999999999,0.5,0.5,0.0
22300340,2023-12-16,2023-24,1610612743,Denver Nuggets,117,L,1610612760,Oklahoma City Thunder,118,W,0,0.7,0.6,0.09999999999999998,0.48,0.48,0.0,0.6799999999999999,0.58,0.09999999999999998,0.9,0.6,0.30000000000000004
22300341,2023-12-16,2023-24,1610612757,Portland Trail Blazers,120,L,1610612742,Dallas Mavericks,131,W,0,0.3,0.6,-0.3,0.5,0.52,-0.020000000000000018,0.3,0.62,-0.32,0.2,0.6,-0.39999999999999997
22300342,2023-12-16,2023-24,1610612758,Sacramento Kings,125,W,1610612762,Utah Jazz,104,L,1,0.6,0.5,0.09999999999999998,0.59,0.51,0.07999999999999996,0.69,0.51,0.17999999999999994,0.8,0.2,0.6000000000000001
22300343,2023-12-16,2023-24,1610612746,LA Clippers,144,W,1610612752,New York Knicks,122,L,1,0.8,0.6,0.20000000000000007,0.45,0.52,-0.07,0.75,0.62,0.13,0.7,0.5,0.19999999999999996
22300344,2023-12-17,2023-24,1610612738,Boston Celtics,114,W,1610612753,Orlando Magic,97,L,1,0.8,0.7,0.10000000000000009,0.58,0.45,0.12999999999999995,0.88,0.6499999999999999,0.2300000000000001,1.0,0.4,0.6
22300345,2023-12-17,2023-24,1610612759,San Antonio Spurs,110,L,1610612740,New Orleans Pelicans,146,W,0,0.1,0.6,-0.5,0.5,0.41,0.09000000000000002,0.1,0.51,-0.41000000000000003,0.1,0.4,-0.30000000000000004
22300346,2023-12-17,2023-24,1610612749,Milwaukee Bucks,128,W,1610612745,Houston Rockets,119,L,1,0.8,0.7,0.10000000000000009,0.39,0.44000000000000006,-0.050000000000000044,0.6900000000000001,0.64,0.050000000000000044,0.9,0.2,0.7
22300347,2023-12-17,2023-24,1610612756,Phoenix Suns,112,W,1610612764,Washington Wizards,108,L,1,0.4,0.2,0.2,0.5,0.5599999999999999,-0.05999999999999994,0.4,0.25999999999999995,0.14000000000000007,0.5,0.2,0.3
22300348,2023-12-17,2023-24,1610612757,Portland Trail Blazers,114,L,1610612744,Golden State Warriors,118,W,0,0.3,0.4,-0.10000000000000003,0.51,0.53,-0.020000000000000018,0.31,0.43000000000000005,-0.12000000000000005,0.2,0.2,0.0
22300349,2023-12-18,2023-24,1610612739,Cleveland Cavaliers,135,W,1610612745,Houston Rockets,130,L,1,0.6,0.6,0.0,0.51,0.49000000000000005,0.019999999999999962,0.61,0.5900000000000001,0.019999999999999907,0.7,0.2,0.49999999999999994
22300350,2023-12-18,2023-24,1610612754,Indiana Pacers,127,L,1610612746,LA Clippers,151,W,0,0.4,0.8,-0.4,0.52,0.45,0.07,0.42000000000000004,0.75,-0.32999999999999996,0.6,0.4,0.19999999999999996
22300351,2023-12-18,2023-24,1610612755,Philadelphia 76ers,104,L,1610612741,Chicago Bulls,108,W,0,0.8,0.5,0.30000000000000004,0.36,0.51,-0.15000000000000002,0.66,0.51,0.15000000000000002,0.7,0.2,0.49999999999999994
22300352,2023-12-18,2023-24,1610612737,Atlanta Hawks,130,W,1610612765,Detroit Pistons,124,L,1,0.2,0.0,0.2,0.49000000000000005,0.5700000000000001,-0.08000000000000002,0.19000000000000006,0.07000000000000006,0.12,0.3,0.0,0.3
22300353,2023-12-18,2023-24,1610612748,Miami Heat,108,L,1610612750,Minnesota Timberwolves,112,W,0,0.5,0.8,-0.30000000000000004,0.5,0.45999999999999996,0.040000000000000036,0.5,0.76,-0.26,0.6,0.8,-0.20000000000000007
22300354,2023-12-18,2023-24,1610612761,Toronto Raptors,114,W,1610612766,Charlotte Hornets,99,L,1,0.3,0.2,0.09999999999999998,0.49000000000000005,0.5700000000000001,-0.08000000000000002,0.29000000000000004,0.2700000000000001,0.019999999999999962,0.5,0.3,0.2
22300355,2023-12-18,2023-24,1610612760,Oklahoma City Thunder,116,W,1610612763,Memphis Grizzlies,97,L,1,0.6,0.3,0.3,0.52,0.55,-0.030000000000000027,0.62,0.35000000000000003,0.26999999999999996,0.7,0.5,0.19999999999999996
22300356,2023-12-18,2023-24,1610612743,Denver Nuggets,130,W,1610612742,Dallas Mavericks,104,L,1,0.6,0.6,0.0,0.5399999999999999,0.49000000000000005,0.04999999999999988,0.6399999999999999,0.5900000000000001,0.04999999999999982,0.8,0.7,0.10000000000000009
22300357,2023-12-18,2023-24,1610612762,Utah Jazz,125,W,1610612751,Brooklyn Nets,108,L,1,0.4,0.6,-0.19999999999999996,0.52,0.47000000000000003,0.04999999999999999,0.42000000000000004,0.5700000000000001,-0.15000000000000002,0.6,0.4,0.19999999999999996
22300358,2023-12-18,2023-24,1610612758,Sacramento Kings,143,W,1610612764,Washington Wizards,131,L,1,0.7,0.2,0.49999999999999994,0.6,0.53,0.06999999999999995,0.7999999999999999,0.23000000000000004,0.5699999999999998,0.8,0.1,0.7000000000000001
22300359,2023-12-18,2023-24,1610612747,Los Angeles Lakers,109,L,1610612752,New York Knicks,114,W,0,0.6,0.5,0.09999999999999998,0.43,0.51,-0.08000000000000002,0.53,0.51,0.020000000000000018,0.8,0.5,0.30000000000000004
22300360,2023-12-19,2023-24,1610612740,New Orleans Pelicans,113,L,1610612763,Memphis Grizzlies,115,W,0,0.7,0.3,0.39999999999999997,0.4,0.54,-0.14,0.6,0.34,0.25999999999999995,0.7,0.5,0.19999999999999996
22300361,2023-12-19,2023-24,1610612749,Milwaukee Bucks,132,W,1610612759,San Antonio Spurs,119,L,1,0.8,0.1,0.7000000000000001,0.45,0.52,-0.07,0.75,0.12000000000000002,0.63,0.9,0.2,0.7
22300362,2023-12-19,2023-24,1610612744,Golden State Warriors,132,W,1610612738,Boston Celtics,126,L,1,0.5,0.8,-0.30000000000000004,0.5,0.5700000000000001,-0.07000000000000006,0.5,0.8700000000000001,-0.3700000000000001,0.5,0.5,0.0
22300363,2023-12-19,2023-24,1610612757,Portland Trail Blazers,109,W,1610612756,Phoenix Suns,104,L,1,0.2,0.4,-0.2,0.52,0.49000000000000005,0.02999999999999997,0.22000000000000003,0.39000000000000007,-0.17000000000000004,0.2,0.6,-0.39999999999999997
22300364,2023-12-20,2023-24,1610612739,Cleveland Cavaliers,124,W,1610612762,Utah Jazz,116,L,1,0.6,0.4,0.19999999999999996,0.51,0.53,-0.020000000000000018,0.61,0.43000000000000005,0.17999999999999994,0.7,0.2,0.49999999999999994
22300365,2023-12-20,2023-24,1610612754,Indiana Pacers,144,W,1610612766,Charlotte Hornets,113,L,1,0.4,0.2,0.2,0.5900000000000001,0.53,0.06000000000000005,0.4900000000000001,0.23000000000000004,0.26000000000000006,0.5,0.3,0.2
22300366,2023-12-20,2023-24,1610612753,Orlando Magic,106,L,1610612748,Miami Heat,115,W,0,0.6,0.5,0.09999999999999998,0.47000000000000003,0.54,-0.07,0.5700000000000001,0.54,0.030000000000000027,0.9,0.7,0.20000000000000007
22300367,2023-12-20,2023-24,1610612755,Philadelphia 76ers,127,W,1610612750,Minnesota Timberwolves,113,L,1,0.7,0.9,-0.20000000000000007,0.32999999999999996,0.45,-0.12000000000000005,0.5299999999999999,0.8500000000000001,-0.3200000000000002,0.6,0.8,-0.20000000000000007
22300368,2023-12-20,2023-24,1610612751,Brooklyn Nets,102,L,1610612752,New York Knicks,121,W,0,0.5,0.6,-0.09999999999999998,0.48,0.49000000000000005,-0.010000000000000064,0.48,0.5900000000000001,-0.1100000000000001,0.8,0.5,0.30000000000000004
22300369,2023-12-20,2023-24,1610612761,Toronto Raptors,104,L,1610612743,Denver Nuggets,113,W,0,0.3,0.6,-0.3,0.48,0.5599999999999999,-0.07999999999999996,0.27999999999999997,0.6599999999999999,-0.37999999999999995,0.5,0.5,0.0
22300370,2023-12-20,2023-24,1610612741,Chicago Bulls,124,W,1610612747,Los Angeles Lakers,108,L,1,0.6,0.6,0.0,0.55,0.42000000000000004,0.13,0.65,0.52,0.13,0.5,0.5,0.0
22300371,2023-12-20,2023-24,1610612745,Houston Rockets,127,L,1610612737,Atlanta Hawks,134,W,0,0.5,0.3,0.2,0.49000000000000005,0.42000000000000004,0.07,0.49000000000000005,0.22000000000000003,0.27,1.0,0.4,0.6
22300372,2023-12-20,2023-24,1610612742,Dallas Mavericks,111,L,1610612746,LA Clippers,120,W,0,0.6,0.9,-0.30000000000000004,0.52,0.44000000000000006,0.07999999999999996,0.62,0.8400000000000001,-0.22000000000000008,0.5,0.5,0.0
22300373,2023-12-20,2023-24,1610612758,Sacramento Kings,119,L,1610612738,Boston Celtics,144,W,0,0.7,0.8,-0.10000000000000009,0.53,0.55,-0.020000000000000018,0.73,0.8500000000000001,-0.1200000000000001,0.8,0.4,0.4
22300374,2023-12-21,2023-24,1610612765,Detroit Pistons,111,L,1610612762,Utah Jazz,119,W,0,0.0,0.4,-0.4,0.58,0.5599999999999999,0.020000000000000018,0.07999999999999996,0.45999999999999996,-0.38,0.0,0.2,-0.2
22300375,2023-12-21,2023-24,1610612739,Cleveland Cavaliers,104,L,1610612740,New Orleans Pelicans,123,W,0,0.6,0.7,-0.09999999999999998,0.51,0.4,0.10999999999999999,0.61,0.6,0.010000000000000009,0.7,0.5,0.19999999999999996
22300376,2023-12-21,2023-24,1610612741,Chicago Bulls,114,W,1610612759,San Antonio Spurs,95,L,1,0.7,0.1,0.6,0.53,0.58,-0.04999999999999993,0.73,0.17999999999999997,0.55,0.6,0.1,0.5
22300377,2023-12-21,2023-24,1610612763,Memphis Grizzlies,116,W,1610612754,Indiana Pacers,103,L,1,0.4,0.5,-0.09999999999999998,0.53,0.55,-0.020000000000000018,0.43000000000000005,0.55,-0.12,0.1,0.5,-0.4
22300378,2023-12-21,2023-24,1610612749,Milwaukee Bucks,118,W,1610612753,Orlando Magic,114,L,1,0.8,0.5,0.30000000000000004,0.43999999999999995,0.45,-0.010000000000000064,0.74,0.45,0.29,0.9,0.4,0.5
22300379,2023-12-21,2023-24,1610612760,Oklahoma City Thunder,134,W,1610612746,LA Clippers,115,L,1,0.6,0.9,-0.30000000000000004,0.52,0.42000000000000004,0.09999999999999998,0.62,0.8200000000000001,-0.20000000000000007,0.8,0.6,0.20000000000000007
22300380,2023-12-21,2023-24,1610612750,Minnesota Timberwolves,118,W,1610612747,Los Angeles Lakers,111,L,1,0.8,0.5,0.30000000000000004,0.49000000000000005,0.48,0.010000000000000064,0.79,0.48,0.31000000000000005,0.9,0.5,0.4
22300381,2023-12-21,2023-24,1610612757,Portland Trail Blazers,117,L,1610612764,Washington Wizards,118,W,0,0.3,0.2,0.09999999999999998,0.49000000000000005,0.55,-0.06,0.29000000000000004,0.25000000000000006,0.03999999999999998,0.2,0.1,0.1
22300382,2023-12-22,2023-24,1610612755,Philadelphia 76ers,121,W,1610612761,Toronto Raptors,111,L,1,0.7,0.3,0.39999999999999997,0.35,0.48,-0.13,0.5499999999999999,0.27999999999999997,0.26999999999999996,0.6,0.3,0.3
22300383,2023-12-22,2023-24,1610612751,Brooklyn Nets,117,L,1610612743,Denver Nuggets,122,W,0,0.4,0.6,-0.19999999999999996,0.49000000000000005,0.53,-0.03999999999999998,0.39000000000000007,0.63,-0.23999999999999994,0.7,0.6,0.09999999999999998
22300384,2023-12-22,2023-24,1610612748,Miami Heat,122,W,1610612737,Atlanta Hawks,113,L,1,0.6,0.4,0.19999999999999996,0.53,0.41,0.12000000000000005,0.63,0.31,0.32,0.5,0.4,0.09999999999999998
22300385,2023-12-22,2023-24,1610612745,Houston Rockets,122,W,1610612742,Dallas Mavericks,96,L,1,0.5,0.5,0.0,0.47000000000000003,0.54,-0.07,0.47000000000000003,0.54,-0.07,0.9,0.6,0.30000000000000004
22300386,2023-12-22,2023-24,1610612744,Golden State Warriors,129,W,1610612764,Washington Wizards,118,L,1,0.5,0.2,0.3,0.58,0.58,0.0,0.58,0.27999999999999997,0.3,0.6,0.2,0.39999999999999997
22300387,2023-12-22,2023-24,1610612758,Sacramento Kings,120,W,1610612756,Phoenix Suns,105,L,1,0.6,0.3,0.3,0.58,0.44000000000000006,0.1399999999999999,0.6799999999999999,0.24000000000000005,0.4399999999999999,0.7,0.6,0.09999999999999998
22300388,2023-12-23,2023-24,1610612752,New York Knicks,111,L,1610612749,Milwaukee Bucks,130,W,0,0.6,0.8,-0.20000000000000007,0.51,0.42000000000000004,0.08999999999999997,0.61,0.7200000000000001,-0.1100000000000001,0.7,0.5,0.19999999999999996
22300389,2023-12-23,2023-24,1610612746,LA Clippers,108,L,1610612738,Boston Celtics,145,W,0,0.9,0.8,0.09999999999999998,0.45999999999999996,0.5700000000000001,-0.1100000000000001,0.86,0.8700000000000001,-0.01000000000000012,0.8,0.4,0.4
22300390,2023-12-23,2023-24,1610612766,Charlotte Hornets,95,L,1610612743,Denver Nuggets,102,W,0,0.2,0.6,-0.39999999999999997,0.5,0.5,0.0,0.2,0.6,-0.39999999999999997,0.3,0.6,-0.3
22300391,2023-12-23,2023-24,1610612754,Indiana Pacers,110,L,1610612753,Orlando Magic,117,W,0,0.4,0.4,0.0,0.53,0.49000000000000005,0.03999999999999998,0.43000000000000005,0.39000000000000007,0.03999999999999998,0.6,0.4,0.19999999999999996
22300392,2023-12-23,2023-24,1610612740,New Orleans Pelicans,104,L,1610612745,Houston Rockets,106,W,0,0.7,0.6,0.09999999999999998,0.4,0.47000000000000003,-0.07,0.6,0.5700000000000001,0.029999999999999916,0.7,0.2,0.49999999999999994
22300393,2023-12-23,2023-24,1610612737,Atlanta Hawks,119,L,1610612763,Memphis Grizzlies,125,W,0,0.3,0.4,-0.10000000000000003,0.47000000000000003,0.54,-0.07,0.27,0.44000000000000006,-0.17000000000000004,0.4,0.5,-0.09999999999999998
22300394,2023-12-23,2023-24,1610612751,Brooklyn Nets,126,W,1610612765,Detroit Pistons,115,L,1,0.4,0.0,0.4,0.52,0.55,-0.030000000000000027,0.42000000000000004,0.050000000000000044,0.37,0.6,0.0,0.6
22300395,2023-12-23,2023-24,1610612761,Toronto Raptors,119,L,1610612762,Utah Jazz,126,W,0,0.3,0.5,-0.2,0.5,0.48,0.020000000000000018,0.3,0.48,-0.18,0.5,0.2,0.3
22300396,2023-12-23,2023-24,1610612741,Chicago Bulls,95,L,1610612739,Cleveland Cavaliers,109,W,0,0.7,0.6,0.09999999999999998,0.45999999999999996,0.5599999999999999,-0.09999999999999998,0.6599999999999999,0.6599999999999999,0.0,0.6,0.5,0.09999999999999998
22300397,2023-12-23,2023-24,1610612760,Oklahoma City Thunder,120,L,1610612747,Los Angeles Lakers,129,W,0,0.7,0.5,0.19999999999999996,0.55,0.49000000000000005,0.06,0.75,0.49000000000000005,0.25999999999999995,0.9,0.4,0.5
22300398,2023-12-23,2023-24,1610612742,Dallas Mavericks,144,W,1610612759,San Antonio Spurs,119,L,1,0.5,0.1,0.4,0.5599999999999999,0.6,-0.040000000000000036,0.5599999999999999,0.19999999999999998,0.36,0.4,0.0,0.4
22300399,2023-12-23,2023-24,1610612744,Golden State Warriors,126,W,1610612757,Portland Trail Blazers,106,L,1,0.6,0.2,0.39999999999999997,0.53,0.45,0.08000000000000002,0.63,0.15000000000000002,0.48,0.7,0.2,0.49999999999999994
22300400,2023-12-23,2023-24,1610612758,Sacramento Kings,98,L,1610612750,Minnesota Timberwolves,110,W,0,0.7,0.8,-0.10000000000000009,0.5700000000000001,0.45999999999999996,0.1100000000000001,0.77,0.76,0.010000000000000009,0.7,0.7,0.0
22300401,2023-12-25,2023-24,1610612752,New York Knicks,129,W,1610612749,Milwaukee Bucks,122,L,1,0.5,0.9,-0.4,0.5900000000000001,0.45999999999999996,0.13000000000000012,0.5900000000000001,0.86,-0.2699999999999999,0.7,0.6,0.09999999999999998
