GAME_ID,GAME_DATE,SEASON,HOME_TEAM_ID,HOME_TEAM_NAME,HOME_PTS,HOME_WL,HOME_FGM,HOME_FGA,HOME_FG3M,HOME_FG3A,HOME_OREB,HOME_DREB,HOME_FTM,HOME_FTA,HOME_REB,HOME_AST,HOME_TOV,HOME_PLUS_MINUS,AWAY_TEAM_ID,AWAY_TEAM_NAME,AWAY_PTS,AWAY_WL,AWAY_FGM,AWAY_FGA,AWAY_FG3M,AWAY_FG3A,AWAY_OREB,AWAY_DREB,AWAY_FTM,AWAY_FTA,AWAY_REB,AWAY_AST,AWAY_TOV,AWAY_PLUS_MINUS,HOME_TEAM_WINS,home_last10_win_pct,away_last10_win_pct,last10_win_pct_diff,home_last10_opponent_avg_win_pct,away_last10_opponent_avg_win_pct,last10_opponent_avg_win_pct_diff,home_last10_adjusted,away_last10_adjusted,last10_adjusted_diff,home_last10_home_win_pct,away_last10_away_win_pct,home_away_form_diff,home_rest_days,away_rest_days,rest_diff,home_last10_pts_scored,away_last10_pts_scored,home_last10_pts_allowed,away_last10_pts_allowed,home_off_vs_away_def,away_off_vs_home_def,offensive_defensive_matchup_diff,off_def_matchup_diff,home_last10_efg,away_last10_efg,effective_fg_pct_diff,efg_diff,home_net_rating,away_net_rating,net_rating_diff,home_turnover_rate,away_turnover_rate,turnover_rate_diff
0022500207,2025-11-11,2025-26,1610612751,Brooklyn Nets,109,L,32,81,14,41,7,29,31,32,36,24,12,-10.0,1610612761,Toronto Raptors,119,W,45,91,9,35,13,37,20,25,50,31,8,10.0,0,0.1,0.5,-0.4,0.5055952380952381,0.6158730158730159,-0.11027777777777781,0.1055952380952381,0.6158730158730159,-0.5102777777777778,0.0,0.5555555555555556,-0.5555555555555556,2,3,-1,110.0,119.3,125.5,117.1,-7.099999999999994,-6.200000000000003,-0.8999999999999915,-0.8999999999999915,0.5153857793775773,0.5615922986549782,-0.046206519277400826,-0.046206519277400826,-16.32766442337888,0.9625213531137788,-17.29018577649266,15.227707497230103,13.104007479409058,2.1237000178210454
0022500208,2025-11-11,2025-26,1610612752,New York Knicks,133,W,47,98,22,55,10,34,17,20,44,35,14,13.0,1610612763,Memphis Grizzlies,120,L,43,84,14,38,5,39,20,24,44,36,22,-13.0,1,0.7,0.3,0.39999999999999997,0.44892857142857145,0.5080555555555556,-0.05912698412698414,0.6489285714285714,0.3080555555555556,0.3408730158730158,0.8888888888888888,0.4,0.4888888888888888,2,2,0,119.8,112.3,111.5,118.3,1.5,0.7999999999999972,0.7000000000000028,0.7000000000000028,0.5462873311583071,0.5066628941427356,0.0396244370155715,0.0396244370155715,8.147427670531886,-6.452612249422202,14.600039919954089,13.35819893916776,13.227582765774264,0.13061617339349674
0022500209,2025-11-11,2025-26,1610612755,Philadelphia 76ers,102,W,36,84,14,36,8,36,16,19,44,24,9,2.0,1610612738,Boston Celtics,100,L,36,92,13,38,13,40,15,19,53,23,10,-2.0,1,0.6,0.5,0.09999999999999998,0.5353174603174603,0.4833333333333333,0.05198412698412702,0.6353174603174603,0.4833333333333333,0.151984126984127,0.5714285714285714,0.5,0.0714285714285714,2,2,0,122.4,112.5,118.5,109.7,12.700000000000003,-6.0,18.700000000000003,18.700000000000003,0.5488412879199785,0.5293670446256996,0.019474243294278937,0.019474243294278937,2.2630550583330007,2.627657087896593,-0.3646020295635921,14.069772869316415,10.990137733684701,3.0796351356317135
0022500210,2025-11-11,2025-26,1610612760,Oklahoma City Thunder,126,W,42,83,16,36,10,30,26,31,40,29,19,24.0,1610612744,Golden State Warriors,102,L,33,74,13,35,6,26,23,29,32,23,20,-24.0,1,0.9,0.5,0.4,0.39984126984126983,0.4469444444444444,-0.04710317460317459,0.7998412698412698,0.4469444444444444,0.3528968253968254,1.0,0.25,0.75,2,2,0,122.1,115.6,107.3,114.1,8.0,8.299999999999997,-0.29999999999999716,-0.29999999999999716,0.5506697548568534,0.5467951572088224,0.0038745976480309974,0.0038745976480309974,14.738039229066743,1.05947512602135,13.678564103045392,10.831273595039237,14.671531186521898,-3.8402575914826613
0022500211,2025-11-11,2025-26,1610612762,Utah Jazz,152,W,51,92,19,42,13,32,31,35,45,38,14,24.0,1610612754,Indiana Pacers,128,L,46,99,10,37,15,20,26,29,35,29,8,-24.0,1,0.3,0.1,0.19999999999999998,0.47702380952380957,0.473015873015873,0.004007936507936571,0.27702380952380956,0.073015873015873,0.20400793650793655,0.5,0.14285714285714285,0.35714285714285715,1,2,-1,112.2,107.6,120.1,118.7,-6.5,-12.5,6.0,6.0,0.49699108974513617,0.4578189218274926,0.03917216791764355,0.03917216791764355,-7.543734087444169,-11.309495903933147,3.765761816488978,15.983213756732434,12.876496589110356,3.1067171676220777
0022500212,2025-11-11,2025-26,1610612758,Sacramento Kings,108,L,41,85,10,33,9,26,16,23,35,31,10,-14.0,1610612743,Denver Nuggets,122,W,44,86,13,33,15,33,21,27,48,24,12,14.0,0,0.3,0.7,-0.39999999999999997,0.6577777777777778,0.4136111111111111,0.2441666666666667,0.4577777777777778,0.6136111111111111,-0.15583333333333332,0.2857142857142857,0.5,-0.2142857142857143,2,3,-1,115.3,120.9,123.9,109.3,6.0,-3.0,9.0,9.0,0.5416624691734985,0.5627084329814257,-0.021045963807927226,-0.021045963807927226,-8.844151088536497,12.573556646072161,-21.41770773460866,13.25453538685222,12.836195032028183,0.4183403548240374
0022500213,2025-11-12,2025-26,1610612766,Charlotte Hornets,111,W,38,86,12,40,15,35,23,27,50,27,13,11.0,1610612749,Milwaukee Bucks,100,L,40,88,12,30,10,24,8,13,34,29,9,-11.0,1,0.3,0.6,-0.3,0.35777777777777775,0.5236507936507937,-0.16587301587301595,0.15777777777777774,0.6236507936507937,-0.46587301587301594,0.42857142857142855,0.7142857142857143,-0.28571428571428575,2,2,0,118.2,118.3,121.0,117.9,0.29999999999999716,-2.700000000000003,3.0,3.0,0.5600488524453626,0.5884165869196385,-0.028367734474275874,-0.028367734474275874,-2.8647884287084464,1.3576176762608525,-4.2224061049692985,16.445012960261383,13.499359721191615,2.9456532390697685
0022500214,2025-11-12,2025-26,1610612765,Detroit Pistons,124,W,50,90,13,30,11,33,11,16,44,30,18,11.0,1610612741,Chicago Bulls,113,L,41,86,12,33,12,32,19,28,44,21,21,-11.0,1,0.8,0.6,0.20000000000000007,0.466468253968254,0.5933333333333334,-0.1268650793650794,0.766468253968254,0.6933333333333334,0.07313492063492066,0.8333333333333334,0.3333333333333333,0.5,2,2,0,117.6,119.2,113.0,118.4,-0.8000000000000114,6.200000000000003,-7.000000000000014,-7.000000000000014,0.5266874914465732,0.5623900471330041,-0.03570255568643088,-0.03570255568643088,4.552259640952824,2.1314969979690828,2.4207626429837417,14.168415776135319,13.75745358842185,0.41096218771346926
0022500215,2025-11-12,2025-26,1610612752,New York Knicks,107,L,39,88,11,36,10,27,18,23,37,20,14,-17.0,1610612753,Orlando Magic,124,W,42,86,12,33,12,37,28,33,49,29,15,17.0,0,0.7,0.4,0.29999999999999993,0.42892857142857144,0.49111111111111116,-0.06218253968253973,0.6289285714285714,0.3911111111111112,0.2378174603174602,0.9,0.5714285714285714,0.3285714285714286,1,2,-1,121.8,115.0,112.7,115.3,6.5,2.299999999999997,4.200000000000003,4.200000000000003,0.5511231785407382,0.5344562229159161,0.016666955624822122,0.016666955624822122,8.614173168460335,1.2144993454817736,7.399673822978561,13.135411042689011,15.809859320370538,-2.6744482776815275
0022500216,2025-11-12,2025-26,1610612738,Boston Celtics,131,W,50,99,21,51,18,40,10,12,58,34,10,36.0,1610612763,Memphis Grizzlies,95,L,32,95,10,43,15,26,21,26,41,25,10,-36.0,1,0.5,0.3,0.2,0.4683333333333334,0.5780555555555555,-0.10972222222222217,0.4683333333333334,0.37805555555555553,0.09027777777777785,0.5714285714285714,0.3333333333333333,0.23809523809523808,1,1,0,113.0,112.9,109.4,117.0,-4.0,3.5,-7.5,-7.5,0.5237334285069297,0.5193445984033873,0.004388830103542407,0.004388830103542407,3.574588847857565,-4.7421464320406015,8.316735279898166,10.448215935449793,13.465311208629956,-3.0170952731801624
0022500217,2025-11-12,2025-26,1610612748,Miami Heat,116,L,45,94,15,37,9,35,11,13,44,29,21,-14.0,1610612739,Cleveland Cavaliers,130,W,45,104,14,47,15,34,26,31,49,32,12,14.0,0,0.7,0.7,0.0,0.6058333333333333,0.5071428571428571,0.09869047619047622,0.8058333333333333,0.7071428571428571,0.09869047619047622,0.5555555555555556,0.375,0.18055555555555558,2,2,0,126.0,123.4,119.3,117.6,8.400000000000006,4.1000000000000085,4.299999999999997,4.299999999999997,0.5703057175900239,0.5450045663414181,0.02530115124860577,0.02530115124860577,6.285857073118509,4.285185689701619,2.00067138341689,13.020905872201093,12.812953219114629,0.2079526530864637
0022500218,2025-11-12,2025-26,1610612745,Houston Rockets,135,W,51,96,17,35,20,33,16,23,53,32,10,23.0,1610612764,Washington Wizards,112,L,42,92,15,38,12,25,13,19,37,25,12,-23.0,1,0.7,0.1,0.6,0.518888888888889,0.6084126984126984,-0.08952380952380945,0.7188888888888889,0.2084126984126984,0.5104761904761905,0.8,0.25,0.55,3,2,1,123.8,113.0,113.3,128.8,-5.000000000000014,-0.29999999999999716,-4.700000000000017,-4.700000000000017,0.5683820002514359,0.5306798137129165,0.03770218653851942,0.03770218653851942,10.162492945754998,-15.519723457947615,25.68221640370261,15.539038142796807,16.932799150906398,-1.3937610081095908
0022500219,2025-11-12,2025-26,1610612740,New Orleans Pelicans,117,L,43,91,13,39,15,20,18,21,35,28,10,-8.0,1610612757,Portland Trail Blazers,125,W,48,83,13,37,9,30,16,17,39,26,13,8.0,0,0.2,0.5,-0.3,0.6025,0.5342857142857143,0.06821428571428578,0.30250000000000005,0.5342857142857143,-0.2317857142857142,0.25,0.2857142857142857,-0.0357142857142857,2,2,0,108.0,120.6,121.3,119.3,-11.299999999999997,-0.7000000000000028,-10.599999999999994,-10.599999999999994,0.501128229272717,0.5210593864267954,-0.01993115715407834,-0.01993115715407834,-12.644102860418922,-0.14268034327838422,-12.501422517140538,13.894759564467455,14.473257113375336,-0.5784975489078814
0022500220,2025-11-12,2025-26,1610612759,San Antonio Spurs,120,L,46,94,14,39,13,36,14,16,49,30,20,-5.0,1610612744,Golden State Warriors,125,W,36,85,21,57,8,32,32,36,40,30,15,5.0,0,0.8,0.4,0.4,0.4405555555555556,0.4769444444444445,-0.036388888888888915,0.7405555555555556,0.3769444444444445,0.3636111111111111,1.0,0.2222222222222222,0.7777777777777778,2,1,1,119.3,112.1,111.3,113.6,5.700000000000003,0.7999999999999972,4.900000000000006,4.900000000000006,0.5754108577475703,0.5405775759912412,0.03483328175632905,0.03483328175632905,9.168041960973062,-1.2052349030448113,10.373276864017873,15.274581852145534,15.915705094451264,-0.6411232423057296
0022500221,2025-11-12,2025-26,1610612742,Dallas Mavericks,114,L,43,86,17,47,8,37,11,17,45,32,19,-9.0,1610612756,Phoenix Suns,123,W,44,95,14,35,13,33,21,26,46,31,12,9.0,0,0.3,0.5,-0.2,0.4927380952380952,0.4741666666666666,0.018571428571428572,0.2927380952380952,0.4741666666666666,-0.18142857142857144,0.3333333333333333,0.3333333333333333,0.0,2,2,0,106.9,116.5,112.7,114.9,-8.0,3.799999999999997,-11.799999999999997,-11.799999999999997,0.49676085076000576,0.564002584258123,-0.06724173349811724,-0.06724173349811724,-5.413469288954215,1.2929419002052769,-6.706411189159493,15.028423584327422,15.891578643271208,-0.8631550589437857
0022500222,2025-11-12,2025-26,1610612760,Oklahoma City Thunder,121,W,44,88,12,39,6,36,21,23,42,28,11,29.0,1610612747,Los Angeles Lakers,92,L,31,77,11,35,9,33,19,28,42,19,20,-29.0,1,0.9,0.8,0.09999999999999998,0.39984126984126983,0.40857142857142853,-0.0087301587301587,0.7998412698412698,0.7085714285714286,0.09126984126984117,1.0,0.625,0.375,1,2,-1,120.6,119.0,104.0,116.3,4.299999999999997,15.0,-10.700000000000003,-10.700000000000003,0.5603844029228015,0.5761537599131603,-0.015769356990358863,-0.015769356990358863,15.774837933949431,3.5557566505688114,12.21908128338062,11.486417562191551,14.8861360518775,-3.3997184896859487
0022500223,2025-11-12,2025-26,1610612758,Sacramento Kings,100,L,36,92,14,39,9,26,14,18,35,22,18,-33.0,1610612737,Atlanta Hawks,133,W,49,85,17,40,7,38,18,22,45,42,19,33.0,0,0.3,0.6,-0.3,0.6277777777777778,0.5314285714285714,0.0963492063492064,0.42777777777777776,0.6314285714285713,-0.20365079365079358,0.25,0.625,-0.375,1,2,-1,114.5,113.9,124.1,111.4,3.0999999999999943,-10.199999999999989,13.299999999999983,13.299999999999983,0.5409928821897687,0.5443997321350078,-0.003406849945239099,-0.003406849945239099,-9.692295763684873,2.4238221264942297,-12.116117890179103,13.092533856209105,13.106751069185567,-0.014217212976461724
0022500224,2025-11-12,2025-26,1610612746,Los Angeles Clippers,116,L,41,84,16,37,11,25,18,19,36,28,14,-14.0,1610612743,Denver Nuggets,130,W,44,84,13,34,11,31,29,35,42,22,11,14.0,0,0.3,0.8,-0.5,0.495,0.3836111111111111,0.11138888888888887,0.295,0.6836111111111112,-0.3886111111111112,0.375,0.5714285714285714,-0.1964285714285714,2,1,1,108.9,124.0,114.0,110.7,-1.7999999999999972,10.0,-11.799999999999997,-11.799999999999997,0.5586176056044543,0.5743363399581699,-0.015718734353715624,-0.015718734353715624,-4.454149636681886,14.187037252037914,-18.6411868887198,15.898740512245118,12.739408828512937,3.15933168373218
0022500225,2025-11-13,2025-26,1610612739,Cleveland Cavaliers,113,L,41,91,10,41,14,23,21,26,37,26,12,-13.0,1610612761,Toronto Raptors,126,W,49,88,12,31,11,32,16,17,43,37,13,13.0,0,0.7,0.5,0.19999999999999996,0.5771428571428572,0.5758730158730159,0.0012698412698413097,0.7771428571428571,0.5758730158730159,0.20126984126984127,0.7142857142857143,0.6,0.11428571428571432,1,2,-1,123.3,117.4,116.8,116.2,7.099999999999994,0.6000000000000085,6.499999999999986,6.499999999999986,0.5303704199999547,0.5559879030505825,-0.02561748305062783,-0.02561748305062783,4.28607202779155,0.7308464342568726,3.5552255935346775,12.246805052624298,12.273120608377448,-0.026315555753150477
0022500226,2025-11-13,2025-26,1610612756,Phoenix Suns,133,W,49,85,13,35,10,33,22,27,43,19,11,35.0,1610612754,Indiana Pacers,98,L,32,88,7,25,16,25,27,29,41,20,12,-35.0,1,0.6,0.1,0.5,0.4541666666666667,0.4315873015873016,0.022579365079365143,0.5541666666666667,0.03158730158730158,0.5225793650793651,0.8571428571428571,0.125,0.7321428571428571,1,2,-1,118.6,106.9,113.4,119.8,-1.2000000000000028,-6.5,5.299999999999997,5.299999999999997,0.5676867947844388,0.4593340733426441,0.10835272144179475,0.10835272144179475,5.465667323994266,-12.345795302403186,17.81146262639745,15.222437739748164,12.525497155768026,2.6969405839801386
0022500227,2025-11-13,2025-26,1610612762,Utah Jazz,122,L,45,92,19,44,14,35,13,21,49,39,24,-10.0,1610612737,Atlanta Hawks,132,W,46,90,24,47,9,34,16,22,43,36,16,10.0,0,0.3,0.6,-0.3,0.4203571428571428,0.4614285714285714,-0.04107142857142859,0.2203571428571428,0.5614285714285714,-0.3410714285714286,0.5714285714285714,0.6666666666666666,-0.09523809523809523,2,1,1,114.5,116.1,122.1,110.7,3.799999999999997,-6.0,9.799999999999997,9.799999999999997,0.4978094305747214,0.559105614487949,-0.061296183913227664,-0.061296183913227664,-8.241052255426881,5.330462202278801,-13.571514457705682,16.008903887051456,13.354036109475777,2.6548677775756797
0022500039,2025-11-14,2025-26,1610612752,New York Knicks,140,W,48,104,21,53,20,31,23,29,51,32,8,8.0,1610612748,Miami Heat,132,L,44,95,19,44,15,31,25,34,46,30,11,-8.0,1,0.6,0.6,0.0,0.4439285714285714,0.6425,-0.19857142857142857,0.5439285714285713,0.7424999999999999,-0.19857142857142862,0.8,0.25,0.55,2,2,0,120.6,123.0,114.0,120.9,-0.30000000000001137,9.0,-9.300000000000011,-9.300000000000011,0.5505285696612456,0.562921487302164,-0.012392917640918322,-0.012392917640918322,6.449783563931506,2.371578844174978,4.078204719756528,13.27807811082192,13.2292469218696,0.048831188952320304
0022500040,2025-11-14,2025-26,1610612753,Orlando Magic,105,W,36,78,15,39,7,39,18,21,46,21,19,7.0,1610612751,Brooklyn Nets,98,L,38,89,10,39,7,27,12,16,34,23,5,-7.0,1,0.5,0.1,0.4,0.5211111111111111,0.5155952380952381,0.005515873015872974,0.5211111111111111,0.11559523809523811,0.405515873015873,0.625,0.16666666666666666,0.45833333333333337,2,3,-1,116.7,109.2,114.9,123.8,-7.099999999999994,-5.700000000000003,-1.3999999999999915,-1.3999999999999915,0.53706504819916,0.5112612002529981,0.025803847946161862,0.025803847946161862,3.0944930543126716,-15.774210467026109,18.86870352133878,15.149150042235167,14.852090984141944,0.2970590580932235
0022500041,2025-11-14,2025-26,1610612765,Detroit Pistons,114,W,41,92,17,41,13,33,15,18,46,32,13,9.0,1610612755,Philadelphia 76ers,105,L,39,90,14,39,13,33,13,15,46,19,15,-9.0,1,0.9,0.6,0.30000000000000004,0.466468253968254,0.5103174603174603,-0.043849206349206304,0.866468253968254,0.6103174603174603,0.25615079365079374,0.8571428571428571,0.6,0.2571428571428571,2,3,-1,118.9,120.9,112.8,116.9,2.0,8.100000000000009,-6.1000000000000085,-6.1000000000000085,0.5415271248944541,0.544737646463396,-0.00321052156894186,-0.00321052156894186,6.255054934519893,2.6834359146850986,3.5716190198347944,14.950112905580687,13.663920138394136,1.2861927671865505
0022500042,2025-11-14,2025-26,1610612745,Houston Rockets,140,W,53,106,17,45,20,29,17,20,49,26,6,24.0,1610612757,Portland Trail Blazers,116,L,42,89,13,36,16,28,19,27,44,18,20,-24.0,1,0.7,0.6,0.09999999999999998,0.46222222222222226,0.5342857142857143,-0.072063492063492,0.6622222222222223,0.6342857142857142,0.027936507936508037,0.8333333333333334,0.375,0.45833333333333337,2,2,0,124.0,121.7,113.0,119.2,4.799999999999997,8.700000000000003,-3.9000000000000057,-3.9000000000000057,0.5723824435138473,0.5394998148069827,0.032882628706864536,0.032882628706864536,11.386651480286094,1.9284452884345327,9.458206191851561,15.396295505688508,14.526458373181168,0.8698371325073406
0022500043,2025-11-14,2025-26,1610612749,Milwaukee Bucks,147,W,55,85,20,34,5,34,17,22,39,37,22,13.0,1610612766,Charlotte Hornets,134,L,47,98,17,45,10,29,23,29,39,31,13,-13.0,1,0.5,0.3,0.2,0.4822222222222222,0.4177777777777778,0.06444444444444442,0.4822222222222222,0.2177777777777778,0.2644444444444444,0.625,0.25,0.375,2,2,0,116.1,115.7,117.4,119.3,-3.200000000000003,-1.7000000000000028,-1.5,-1.5,0.5806893141923657,0.5484338653652593,0.0322554488271064,0.0322554488271064,-0.014033314135093632,-4.003185058095818,3.9891517439607247,12.755738372738515,16.298809113952682,-3.5430707412141675
0022500044,2025-11-14,2025-26,1610612750,Minnesota Timberwolves,124,W,42,86,12,37,13,38,28,40,51,28,17,14.0,1610612758,Sacramento Kings,110,L,41,93,12,33,13,31,16,27,44,32,15,-14.0,1,0.6,0.2,0.39999999999999997,0.3547619047619047,0.6477777777777778,-0.29301587301587306,0.4547619047619047,0.3477777777777778,0.1069841269841269,0.4,0.2857142857142857,0.11428571428571432,4,2,2,121.5,114.0,115.9,127.0,-5.5,-1.9000000000000057,-3.5999999999999943,-3.5999999999999943,0.5894348755214487,0.531105506600455,0.05832936892099372,0.05832936892099372,5.117836620711964,-13.488308980827835,18.6061456015398,14.018086461361131,13.41315569928238,0.6049307620787516
0022500045,2025-11-14,2025-26,1610612740,New Orleans Pelicans,104,L,39,89,12,34,12,30,14,18,42,24,20,-14.0,1610612747,Los Angeles Lakers,118,W,44,84,10,34,10,35,20,26,45,28,17,14.0,0,0.2,0.7,-0.49999999999999994,0.6325000000000001,0.4652380952380953,0.16726190476190478,0.3325000000000001,0.6652380952380952,-0.3327380952380951,0.2,0.5555555555555556,-0.35555555555555557,2,2,0,107.5,115.4,121.0,117.4,-9.900000000000006,-5.599999999999994,-4.300000000000011,-4.300000000000011,0.5045034255050561,0.556451094157863,-0.051947668652806867,-0.051947668652806867,-13.17457887560401,-1.086777232484971,-12.087801643119038,13.656078771073012,15.805411816786904,-2.1493330457138917
0022500046,2025-11-14,2025-26,1610612742,Dallas Mavericks,127,L,44,99,10,36,11,39,29,38,50,18,22,-6.0,1610612746,Los Angeles Clippers,133,W,45,95,13,42,7,38,30,36,45,22,20,6.0,0,0.3,0.3,0.0,0.4427380952380952,0.55,-0.10726190476190484,0.2427380952380952,0.35000000000000003,-0.10726190476190484,0.3,0.4,-0.10000000000000003,2,2,0,109.1,109.7,112.5,114.1,-5.0,-2.799999999999997,-2.200000000000003,-2.200000000000003,0.5138734873528888,0.5646782116650604,-0.050804724312171534,-0.050804724312171534,-3.0205174216825483,-2.867136513026607,-0.15338090865594145,15.269666380255945,15.824286245627409,-0.554619865371464
0022500047,2025-11-14,2025-26,1610612759,San Antonio Spurs,108,L,39,85,14,38,11,36,16,19,47,28,20,-1.0,1610612744,Golden State Warriors,109,W,38,90,17,45,15,24,16,18,39,18,14,1.0,0,0.7,0.5,0.19999999999999996,0.40555555555555556,0.5369444444444444,-0.1313888888888889,0.6055555555555555,0.5369444444444444,0.06861111111111107,0.875,0.3,0.575,2,2,0,118.8,112.7,114.6,111.7,7.099999999999994,-1.8999999999999915,8.999999999999986,8.999999999999986,0.5697248709537333,0.5415334583441824,0.028191412609550826,0.028191412609550826,5.536618259883996,0.8872591293009208,4.6493591305830755,15.757491636521575,15.037228360313273,0.7202632762083017
0022500228,2025-11-15,2025-26,1610612739,Cleveland Cavaliers,108,W,38,83,13,40,11,38,19,29,49,24,20,8.0,1610612763,Memphis Grizzlies,100,L,31,86,9,32,11,35,29,40,46,21,15,-8.0,1,0.6,0.2,0.39999999999999997,0.5438095238095239,0.5880555555555556,-0.0442460317460317,0.6438095238095238,0.28805555555555556,0.35575396825396827,0.625,0.2857142857142857,0.3392857142857143,2,3,-1,122.8,109.6,118.1,119.8,3.0,-8.5,11.5,11.5,0.5291957326183708,0.5051991833192853,0.023996549299085568,0.023996549299085568,3.1025987162142967,-10.978430767334967,14.081029483549264,11.965533422703697,14.070453272540401,-2.1049198498367048
0022500229,2025-11-15,2025-26,1610612766,Charlotte Hornets,96,L,37,96,16,42,12,30,6,7,42,23,12,-13.0,1610612760,Oklahoma City Thunder,109,W,45,89,11,23,13,37,8,10,50,26,14,13.0,0,0.3,0.9,-0.6000000000000001,0.4011111111111111,0.4298412698412698,-0.028730158730158717,0.20111111111111107,0.8298412698412698,-0.6287301587301588,0.5,0.7,-0.19999999999999996,1,3,-2,117.0,121.0,121.5,103.2,13.799999999999997,-0.5,14.299999999999997,14.299999999999997,0.5477631476399669,0.5634391438807682,-0.015675996240801293,-0.015675996240801293,-5.089836125365148,16.942796979930712,-22.032633105295858,15.907823463395705,11.333127815150002,4.574695648245703
0022500230,2025-11-15,2025-26,1610612754,Indiana Pacers,111,L,37,87,15,43,7,33,22,27,40,22,15,-18.0,1610612761,Toronto Raptors,129,W,48,87,7,30,8,38,26,42,46,29,12,18.0,0,0.1,0.6,-0.5,0.463015873015873,0.5658730158730159,-0.10285714285714287,0.063015873015873,0.6658730158730158,-0.6028571428571429,0.2857142857142857,0.6,-0.3142857142857143,2,2,0,106.4,118.4,120.3,115.3,-8.899999999999991,-1.8999999999999915,-7.0,-7.0,0.4513603756919801,0.562605550109406,-0.11124517441742593,-0.11124517441742593,-13.810432635998277,2.9859163758943454,-16.796349011892623,12.480077783289598,12.084078092125884,0.3959996911637145
0022500231,2025-11-15,2025-26,1610612749,Milwaukee Bucks,95,L,32,80,15,39,12,27,16,24,39,20,17,-24.0,1610612747,Los Angeles Lakers,119,W,38,77,13,33,11,36,30,33,47,23,15,24.0,0,0.6,0.7,-0.09999999999999998,0.47888888888888886,0.4519047619047619,0.026984126984126944,0.5788888888888888,0.6519047619047619,-0.07301587301587309,0.6666666666666666,0.6,0.06666666666666665,1,1,0,119.5,114.5,119.0,115.8,3.700000000000003,-4.5,8.200000000000003,8.200000000000003,0.5982991429339889,0.5610344274911963,0.03726471544279264,0.03726471544279264,0.8776326548635481,-0.5041415021992421,1.3817741570627904,13.014013266659006,15.87969042945467,-2.865677162795663
0022500232,2025-11-15,2025-26,1610612750,Minnesota Timberwolves,112,L,41,88,10,34,8,32,20,23,40,23,13,-11.0,1610612743,Denver Nuggets,123,W,39,83,14,29,10,37,31,38,47,29,12,11.0,0,0.7,0.9,-0.20000000000000007,0.3604761904761905,0.34694444444444444,0.013531746031746061,0.5604761904761905,0.7469444444444444,-0.18646825396825395,0.5,0.625,-0.125,1,3,-2,122.9,123.9,114.1,108.6,14.300000000000011,9.800000000000011,4.5,4.5,0.5912715562825481,0.5723501244193228,0.01892143186322537,0.01892143186322537,8.429369562564274,15.56155301901886,-7.132183456454586,14.324667459966289,12.632909436490777,1.6917580234755114
0022500233,2025-11-16,2025-26,1610612738,Boston Celtics,121,W,46,103,16,39,20,29,13,17,49,26,6,3.0,1610612746,Los Angeles Clippers,118,L,38,81,14,35,10,34,28,30,44,23,13,-3.0,1,0.6,0.3,0.3,0.44833333333333336,0.48,-0.03166666666666662,0.5483333333333333,0.27999999999999997,0.26833333333333337,0.625,0.5,0.125,4,2,2,114.8,110.1,107.0,116.6,-1.7999999999999972,3.0999999999999943,-4.8999999999999915,-4.8999999999999915,0.5343126247244239,0.5491518958755867,-0.014839271151162792,-0.014839271151162792,8.251789825424119,-5.5680708623407345,13.819860687764853,10.339186831672205,15.639188615862068,-5.300001784189863
0022500234,2025-11-16,2025-26,1610612759,San Antonio Spurs,123,W,47,87,14,38,9,37,15,18,46,38,14,13.0,1610612758,Sacramento Kings,110,L,41,87,12,33,5,32,16,22,37,25,12,-13.0,1,0.6,0.2,0.39999999999999997,0.45555555555555555,0.6827777777777777,-0.22722222222222216,0.5555555555555556,0.3827777777777777,0.17277777777777786,0.7777777777777778,0.25,0.5277777777777778,2,2,0,117.6,113.0,113.9,126.7,-9.100000000000009,-0.9000000000000057,-8.200000000000003,-8.200000000000003,0.5712914976043935,0.5281777944744037,0.043113703129989744,0.043113703129989744,4.537694090677151,-13.696568341454924,18.234262432132077,16.036026188336272,13.464272812333594,2.571753376002679
0022500235,2025-11-16,2025-26,1610612764,Washington Wizards,106,L,37,84,12,34,3,30,20,22,33,21,10,-23.0,1610612751,Brooklyn Nets,129,W,42,79,17,41,7,37,28,35,44,32,14,23.0,0,0.0,0.1,-0.1,0.6184126984126984,0.545595238095238,0.07281746031746039,0.11841269841269841,0.14559523809523803,-0.027182539682539614,0.0,0.14285714285714285,-0.14285714285714285,4,2,2,112.5,106.6,131.6,121.2,-8.700000000000003,-25.0,16.299999999999997,16.299999999999997,0.5305952726501145,0.49863830699457123,0.03195696565554329,0.03195696565554329,-19.698485294511677,-14.977664657043059,-4.720820637468618,16.736512464491966,13.62582255843463,3.1106899060573365
0022500236,2025-11-16,2025-26,1610612745,Houston Rockets,117,W,42,100,8,20,19,41,25,29,60,19,14,4.0,1610612753,Orlando Magic,113,L,38,91,12,37,9,29,25,34,38,21,8,-4.0,1,0.8,0.6,0.20000000000000007,0.45555555555555555,0.4644444444444445,-0.008888888888888946,0.7555555555555555,0.5644444444444445,0.191111111111111,0.8571428571428571,0.625,0.2321428571428571,2,2,0,125.6,117.4,112.1,113.7,11.899999999999991,5.300000000000011,6.59999999999998,6.59999999999998,0.5804013114383755,0.5520296812672413,0.0283716301711342,0.0283716301711342,14.453844870811968,4.553847479527866,9.899997391284103,14.10538819626268,15.186118951874068,-1.0807307556113877
